repository,number,title,author,createdAt,mergedAt,firstReviewedAt,firstApprovedAt
"microsoft/vscode",211628,"Fix drag feedback in activity bar when `contrastActiveBorder` is set","benibenj","2024-04-29T10:42:58Z","2024-04-29T11:09:08Z","2024-04-29T11:08:53Z","2024-04-29T11:08:53Z"
"microsoft/vscode",211629,"Themes: default theme and default colors are no longer in sync","aeschli","2024-04-29T10:52:32Z","2024-04-29T11:08:44Z","2024-04-29T11:08:36Z","2024-04-29T11:08:36Z"
"microsoft/vscode",211634,"Context menu grouping is broken (#211625)","alexr00","2024-04-29T12:58:13Z","2024-04-29T13:15:12Z","2024-04-29T13:03:03Z","2024-04-29T13:03:03Z"
"microsoft/vscode",211643,"`visibleTextEditorControls` in the editor service doesnt return all visible text editor controls (fix #211357)","bpasero","2024-04-29T14:58:16Z","2024-04-29T16:00:27Z","2024-04-29T16:00:26Z","2024-04-29T16:00:26Z"
"microsoft/vscode",211648,"Remove most `<type>` assertions in TS ext","mjbvz","2024-04-29T16:06:39Z","2024-04-29T16:23:52Z","2024-04-29T16:21:26Z","2024-04-29T16:21:26Z"
"microsoft/vscode",211650,"Remove some extra type assertions","mjbvz","2024-04-29T16:15:48Z","2024-04-29T16:35:47Z","2024-04-29T16:21:52Z","2024-04-29T16:21:52Z"
"microsoft/vscode",211651,"Remove extra type assertions in main thread language features","mjbvz","2024-04-29T16:22:05Z","2024-04-29T17:08:31Z","2024-04-29T17:08:30Z","2024-04-29T17:08:30Z"
"microsoft/vscode",211652,"Log trigger reason in TS refactor telemetry","mjbvz","2024-04-29T16:26:42Z","2024-04-30T18:27:08Z","2024-04-29T17:08:53Z","2024-04-29T17:08:53Z"
"microsoft/vscode",211653,"Switch to standard `.flat()`","mjbvz","2024-04-29T16:40:45Z","2024-04-29T17:09:11Z","2024-04-29T17:09:09Z","2024-04-29T17:09:09Z"
"microsoft/vscode",211654,"issue reporter wording/ui fixes","justschen","2024-04-29T16:53:06Z","2024-04-29T17:25:22Z","2024-04-29T17:02:21Z","2024-04-29T17:12:07Z"
"microsoft/vscode",211658,"Dont show Run Section button in folded cell hint when no code cells present","Yoyokrazy","2024-04-29T17:33:25Z","2024-04-29T17:59:29Z","2024-04-29T17:39:47Z","2024-04-29T17:39:47Z"
"microsoft/vscode",211659,"Fix dynamic sampleRequest","roblourens","2024-04-29T17:33:25Z","2024-04-29T21:06:07Z","2024-04-29T21:05:59Z","2024-04-29T21:05:59Z"
"microsoft/vscode",211661,"Fix misplaced semicolons","Yoyokrazy","2024-04-29T17:48:33Z","2024-04-29T18:05:40Z","2024-04-29T17:52:16Z","2024-04-29T17:52:16Z"
"microsoft/vscode",211663,"Show errors on paste/drop edit resolve/apply error","mjbvz","2024-04-29T18:05:21Z","2024-04-29T18:21:31Z","2024-04-29T18:07:21Z","2024-04-29T18:07:21Z"
"microsoft/vscode",211664,"Add sampleRequest to static participant registration","roblourens","2024-04-29T18:16:01Z","2024-04-29T19:15:11Z","2024-04-29T18:23:10Z","2024-04-29T19:01:13Z"
"microsoft/vscode",211665,"Replace ChatResolvedVariable with ChatValueReference","roblourens","2024-04-29T19:56:52Z","2024-05-01T16:14:54Z","2024-04-29T23:09:12Z","2024-05-01T04:57:54Z"
"microsoft/vscode",211666,"Fix merged table cells in extension marketplace readme rendering unmerged","grgar","2024-04-29T20:10:37Z","2024-06-19T17:38:29Z","2024-06-19T17:33:26Z","2024-06-19T17:33:26Z"
"microsoft/vscode",211669,"Add eslint rule for disallowing dangerous type assertions","mjbvz","2024-04-29T22:14:40Z","2024-04-30T18:27:23Z","2024-04-29T22:15:26Z","2024-04-29T22:18:20Z"
"microsoft/vscode",211670,"fix: run tests in explorer context menu not working","connor4312","2024-04-29T22:15:36Z","2024-04-29T22:34:12Z","2024-04-29T22:24:53Z","2024-04-29T22:24:53Z"
"microsoft/vscode",211673,"debug: fix ctrl+c overwriting prompt text in debug terminal","connor4312","2024-04-29T22:36:10Z","2024-04-29T22:54:41Z","2024-04-29T22:38:14Z","2024-04-29T22:38:14Z"
"microsoft/vscode",211676,"views: fix view filter jumping on resize/view open","connor4312","2024-04-29T22:59:55Z","2024-04-29T23:19:45Z","2024-04-29T23:18:34Z","2024-04-29T23:18:34Z"
"microsoft/vscode",211677,"debug: gracefully shut down debug sessions during eh restart","connor4312","2024-04-29T23:07:04Z","2024-04-29T23:23:44Z","2024-04-29T23:17:50Z","2024-04-29T23:17:50Z"
"microsoft/vscode",211681,"Fix workspace symbol search","mjbvz","2024-04-30T00:18:45Z","2024-04-30T00:54:50Z","2024-04-30T00:54:49Z","2024-04-30T00:54:49Z"
"microsoft/vscode",211682,"Fix workspace symbol search","mjbvz","2024-04-30T00:20:12Z","2024-04-30T20:06:49Z","2024-04-30T20:06:48Z","2024-04-30T20:06:48Z"
"microsoft/vscode",211687,"Delete pending notebook executions on interrupt","DonJayamanne","2024-04-30T03:57:56Z","2024-04-30T06:28:40Z","2024-04-30T06:28:39Z","2024-04-30T06:28:39Z"
"microsoft/vscode",211689,"Themes: default colors only apply after startup (title bar, tabs) (fix #211567)","bpasero","2024-04-30T05:44:19Z","2024-05-02T07:48:00Z","2024-05-02T07:47:59Z","2024-05-02T07:47:59Z"
"microsoft/vscode",211690,"perf - try to reduce startup impact","bpasero","2024-04-30T07:09:11Z","2024-05-01T14:03:15Z","2024-05-01T14:03:13Z","2024-05-01T14:03:13Z"
"microsoft/vscode",211696,"Allow extensions to set hybrid port source","alexr00","2024-04-30T10:44:51Z","2024-04-30T13:23:13Z","2024-04-30T13:23:12Z","2024-04-30T13:23:12Z"
"microsoft/vscode",211712,"Tabs Multi Select","benibenj","2024-04-30T14:40:17Z","2024-05-13T19:06:02Z","2024-05-08T14:39:11Z","2024-05-13T16:42:45Z"
"microsoft/vscode",211716,"feat: add disable-lcd-text flag","rzhao271","2024-04-30T15:22:49Z","2024-05-06T17:00:49Z","2024-05-01T17:02:57Z","2024-05-01T17:02:57Z"
"microsoft/vscode",211722,"Add terminal session recording and suggest integration tests","Tyriar","2024-04-30T17:13:59Z","2024-05-01T18:04:33Z","2024-05-01T18:04:31Z","2024-05-01T18:04:31Z"
"microsoft/vscode",211723,"testing: register ExplorerTestCoverageBars lazily","connor4312","2024-04-30T17:21:26Z","2024-04-30T20:26:30Z","2024-04-30T17:34:58Z","2024-04-30T17:34:58Z"
"microsoft/vscode",211728,"SCM - better handle an edge case related to the input field rendering","lszomoru","2024-04-30T17:48:57Z","2024-05-01T18:44:17Z","2024-04-30T18:00:20Z","2024-04-30T18:00:20Z"
"microsoft/vscode",211732,"strings: make count much faster","connor4312","2024-04-30T18:08:07Z","2024-04-30T20:28:44Z","2024-04-30T18:19:43Z","2024-04-30T18:19:43Z"
"microsoft/vscode",211740,"Fix nb outline recompute + nb stickyscroll OutlineTarget","Yoyokrazy","2024-04-30T18:58:25Z","2024-04-30T19:37:13Z","2024-04-30T19:03:14Z","2024-04-30T19:03:14Z"
"microsoft/vscode",211741,"Candidate: Fix nb outline recompute + nb stickyscroll OutlineTarget","Yoyokrazy","2024-04-30T19:02:19Z","2024-05-01T00:12:33Z","2024-04-30T23:17:58Z","2024-05-01T00:12:32Z"
"microsoft/vscode",211751,"Clean up some type assertions","mjbvz","2024-04-30T21:59:26Z","2024-05-01T01:39:45Z","2024-04-30T22:14:39Z","2024-05-01T01:39:43Z"
"microsoft/vscode",211752,"testing: respect `workbench.list.horizontalScrolling`","connor4312","2024-04-30T22:06:31Z","2024-05-02T14:44:38Z","2024-05-02T14:44:37Z","2024-05-02T14:44:37Z"
"microsoft/vscode",211754,"add terminal chat widget hint","meganrogge","2024-04-30T22:32:16Z","2024-05-03T17:07:26Z","2024-05-02T15:48:49Z","2024-05-03T16:53:13Z"
"microsoft/vscode",211756,"Move navigation keybindings to Commands","TylerLeonhardt","2024-04-30T23:32:43Z","2024-05-02T22:41:45Z","2024-04-30T23:33:32Z","2024-05-02T07:57:25Z"
"microsoft/vscode",211757,"Fix markdown links not rendered as links while the link is incomplete","roblourens","2024-05-01T00:26:13Z","2024-05-01T04:58:04Z","2024-05-01T04:58:03Z","2024-05-01T04:58:03Z"
"microsoft/vscode",211758,"Improve readability/quality of #211741","Yoyokrazy","2024-05-01T00:51:36Z","2024-05-01T01:08:04Z","2024-05-01T00:56:57Z","2024-05-01T00:56:57Z"
"microsoft/vscode",211760,"Fix notebook go to symbol show all symbols behavior","Yoyokrazy","2024-05-01T01:29:21Z","2024-05-01T01:45:28Z","2024-05-01T01:37:41Z","2024-05-01T01:37:41Z"
"microsoft/vscode",211770,"Quick open: transient editors not added to history when becoming non-transient (fix #211769)","bpasero","2024-05-01T09:43:24Z","2024-05-01T14:03:50Z","2024-05-01T14:03:34Z","2024-05-01T14:03:34Z"
"microsoft/vscode",211787,"Pasting inside a floating window throws a clipboard access error in vscode.dev, even though paste works (fix #211774)","bpasero","2024-05-01T15:28:07Z","2024-05-01T15:44:45Z","2024-05-01T15:30:28Z","2024-05-01T15:30:28Z"
"microsoft/vscode",211793,"feat: support warnings in chat response stream","joyceerhl","2024-05-01T16:40:43Z","2024-05-01T17:44:53Z","2024-05-01T17:08:38Z","2024-05-01T17:34:37Z"
"microsoft/vscode",211799,"[Debt] Fix type assertions in gettingStarted code","bhavyaus","2024-05-01T18:15:42Z","2024-05-01T19:24:27Z","2024-05-01T19:24:13Z","2024-05-01T19:24:13Z"
"microsoft/vscode",211803,"Pass along autoImport setting on TS file settings","mjbvz","2024-05-01T18:46:51Z","2024-05-01T19:23:30Z","2024-05-01T19:23:29Z","2024-05-01T19:23:29Z"
"microsoft/vscode",211804,"Track trailing whitespace in prompt input model ","Tyriar","2024-05-01T19:09:16Z","2024-05-02T17:21:36Z","2024-05-01T21:10:38Z","2024-05-02T17:21:06Z"
"microsoft/vscode",211808,"Fix shellIntegration tests on mac","Tyriar","2024-05-01T20:29:13Z","2024-05-01T20:45:51Z","2024-05-01T20:44:43Z","2024-05-01T20:44:43Z"
"microsoft/vscode",211810,"Replace typescript-formatter","mjbvz","2024-05-01T20:57:36Z","2024-05-01T21:35:59Z","2024-05-01T21:31:42Z","2024-05-01T21:31:42Z"
"microsoft/vscode",211816,"Validate dispose state after layout","rebornix","2024-05-01T22:26:56Z","2024-05-01T22:43:23Z","2024-05-01T22:32:48Z","2024-05-01T22:32:48Z"
"microsoft/vscode",211817,"feat: render custom icons in chat references","joyceerhl","2024-05-01T22:53:40Z","2024-05-02T04:53:01Z","2024-05-02T04:53:00Z","2024-05-02T04:53:00Z"
"microsoft/vscode",211830,"debt - register disposable fs server","bpasero","2024-05-02T07:09:49Z","2024-05-02T07:38:22Z","2024-05-02T07:38:21Z","2024-05-02T07:38:21Z"
"microsoft/vscode",211835,"fix #211832","sandy081","2024-05-02T09:38:03Z","2024-05-02T12:24:17Z","2024-05-02T12:24:15Z","2024-05-02T12:24:15Z"
"microsoft/vscode",211839,"fix some debt","bpasero","2024-05-02T10:50:17Z","2024-05-06T11:43:37Z","2024-05-06T11:43:36Z","2024-05-06T11:43:36Z"
"microsoft/vscode",211843,"add type to gallery and resource extension","sandy081","2024-05-02T12:42:18Z","2024-05-02T13:51:00Z","2024-05-02T13:50:59Z","2024-05-02T13:50:59Z"
"microsoft/vscode",211848,"fix layer break","amunger","2024-05-02T14:54:45Z","2024-05-03T21:53:51Z","2024-05-02T17:03:51Z","2024-05-03T21:53:49Z"
"microsoft/vscode",211855,"Respect stackframe deemphasize in getTopStackFrame","OccasionalDebugger","2024-05-02T17:07:42Z","2024-05-21T21:18:43Z","2024-05-08T04:20:47Z","2024-05-21T21:04:22Z"
"microsoft/vscode",211858,"Enable rescaleOverlappingGlyphs by default","Tyriar","2024-05-02T17:47:50Z","2024-05-02T19:26:54Z","2024-05-02T19:26:53Z","2024-05-02T19:26:53Z"
"microsoft/vscode",211860,"feat: adopt chat warning treatment for errors and infos","joyceerhl","2024-05-02T17:56:13Z","2024-05-02T18:33:57Z","2024-05-02T18:33:56Z","2024-05-02T18:33:56Z"
"microsoft/vscode",211861,"Add outline data source classes + unit testing","Yoyokrazy","2024-05-02T17:57:05Z","2024-05-03T22:50:32Z","2024-05-03T22:43:34Z","2024-05-03T22:45:04Z"
"microsoft/vscode",211865,"Add LanguageModelError#Blocked","roblourens","2024-05-02T18:10:36Z","2024-05-02T18:37:07Z","2024-05-02T18:37:05Z","2024-05-02T18:37:05Z"
"microsoft/vscode",211870,"Try catch around PromptInputModel._sync","Tyriar","2024-05-02T18:41:23Z","2024-05-02T19:11:53Z","2024-05-02T19:11:51Z","2024-05-02T19:11:51Z"
"microsoft/vscode",211873,"Enable suggest tests on mac and Linux","Tyriar","2024-05-02T19:56:52Z","2024-05-02T20:17:29Z","2024-05-02T20:17:28Z","2024-05-02T20:17:28Z"
"microsoft/vscode",211874,"Proper handling of multi-line continuations and cursor index","Tyriar","2024-05-02T19:58:05Z","2024-05-03T16:00:13Z","2024-05-03T16:00:12Z","2024-05-03T16:00:12Z"
"microsoft/vscode",211875,"refactor: move `ChatResponseWarningPart` to `chatParticipantAdditions` API proposal","joyceerhl","2024-05-02T20:09:09Z","2024-05-02T21:12:14Z","2024-05-02T21:12:01Z","2024-05-02T21:12:01Z"
"microsoft/vscode",211879,"Fix a few more simple unsafe type assertions","mjbvz","2024-05-02T20:49:23Z","2024-05-02T21:11:45Z","2024-05-02T21:11:44Z","2024-05-02T21:11:44Z"
"microsoft/vscode",211880,"Enable messages in chat code blocks","mjbvz","2024-05-02T21:29:28Z","2024-05-02T21:57:19Z","2024-05-02T21:57:18Z","2024-05-02T21:57:18Z"
"microsoft/vscode",211886,"Fix removeAnsiEscapeCodes for escape sequence after :","roblourens","2024-05-02T22:36:16Z","2024-05-03T03:33:24Z","2024-05-03T02:23:39Z","2024-05-03T02:23:39Z"
"microsoft/vscode",211889,"Fix #204999.","rebornix","2024-05-02T23:19:30Z","2024-05-02T23:36:41Z","2024-05-02T23:30:23Z","2024-05-02T23:30:23Z"
"microsoft/vscode",211893,"Remove cmd/ctrl+a in quick pick","TylerLeonhardt","2024-05-03T01:27:03Z","2024-05-03T02:29:57Z","2024-05-03T02:29:56Z","2024-05-03T02:29:56Z"
"microsoft/vscode",211895,"Pass full function breakpoint options from plugin","OccasionalDebugger","2024-05-03T01:43:25Z","2024-05-08T17:50:47Z","2024-05-08T03:49:14Z","2024-05-08T14:57:44Z"
"microsoft/vscode",211896,"Accept in background using a Command","TylerLeonhardt","2024-05-03T02:22:44Z","2024-05-03T02:39:34Z","2024-05-03T02:30:19Z","2024-05-03T02:30:19Z"
"microsoft/vscode",211897,"Move from chat variable values array to a single value","roblourens","2024-05-03T03:07:04Z","2024-05-03T04:40:53Z","2024-05-03T04:40:51Z","2024-05-03T04:40:51Z"
"microsoft/vscode",211902,"debt - remove old inline chat API","jrieken","2024-05-03T05:35:57Z","2024-05-03T06:20:00Z","2024-05-03T06:19:59Z","2024-05-03T06:19:59Z"
"microsoft/vscode",211913,"fix #211832","sandy081","2024-05-03T08:47:26Z","2024-05-06T14:05:20Z","2024-05-06T14:04:38Z","2024-05-06T14:04:38Z"
"microsoft/vscode",211918,"Fix some unsafe type assertions","alexr00","2024-05-03T10:31:32Z","2024-05-03T11:30:13Z","2024-05-03T11:30:12Z","2024-05-03T11:30:12Z"
"microsoft/vscode",211920,"fix #211662","sandy081","2024-05-03T10:37:32Z","2024-05-03T12:09:58Z","2024-05-03T12:09:57Z","2024-05-03T12:09:57Z"
"microsoft/vscode",211927,"update distro","jrieken","2024-05-03T11:40:34Z","2024-05-03T12:08:28Z","2024-05-03T11:51:33Z","2024-05-03T11:51:33Z"
"microsoft/vscode",211929,"Fix unsafe type assertions","Tyriar","2024-05-03T12:04:15Z","2024-05-03T12:24:57Z","2024-05-03T12:10:47Z","2024-05-03T12:10:47Z"
"microsoft/vscode",211930,"Incorrect URL percent decoding (%3 is stripped) when browser is opened remotely","aeschli","2024-05-03T12:18:12Z","2024-05-03T12:43:39Z","2024-05-03T12:28:48Z","2024-05-03T12:28:48Z"
"microsoft/vscode",211936,"Improve shell integration docs/constants","Tyriar","2024-05-03T12:47:31Z","2024-05-03T13:12:54Z","2024-05-03T12:54:25Z","2024-05-03T12:54:25Z"
"microsoft/vscode",211937,"Improves time travel scheduler code","hediet","2024-05-03T13:14:56Z","2024-05-03T13:31:40Z","2024-05-03T13:23:27Z","2024-05-03T13:23:27Z"
"microsoft/vscode",211938,"chore: bump l10n-dev@0.0.35","deepak1556","2024-05-03T13:15:19Z","2024-05-03T13:40:16Z","2024-05-03T13:19:27Z","2024-05-03T13:19:27Z"
"microsoft/vscode",211940,"Fixes editor text property signal bug","hediet","2024-05-03T13:16:09Z","2024-05-03T13:34:57Z","2024-05-03T13:21:57Z","2024-05-03T13:21:57Z"
"microsoft/vscode",211941,"chore: bump tree-sitter-typescript@0.20.5","deepak1556","2024-05-03T13:20:03Z","2024-05-03T13:50:10Z","2024-05-03T13:23:58Z","2024-05-03T13:23:58Z"
"microsoft/vscode",211944,"Add command to trigger custom hover in Tree/List via keyboard","benibenj","2024-05-03T13:41:41Z","2024-05-03T14:11:01Z","2024-05-03T14:11:00Z","2024-05-03T14:11:00Z"
"microsoft/vscode",211946,"chore - remove dead code","jrieken","2024-05-03T14:00:25Z","2024-05-03T14:27:09Z","2024-05-03T14:24:17Z","2024-05-03T14:24:17Z"
"microsoft/vscode",211958,"Added http.noProxy setting which is same as NO_PROXY env variable value that is already present currently","mohankumarelec","2024-05-03T15:18:02Z","2024-06-24T18:05:55Z","2024-05-07T07:26:44Z","2024-06-24T17:39:14Z"
"microsoft/vscode",211960,"Adjust prompt based on last prompt line ","Tyriar","2024-05-03T15:23:52Z","2024-05-03T17:45:47Z","2024-05-03T15:47:38Z","2024-05-03T17:45:46Z"
"microsoft/vscode",211962,"Only enable suggest addon when shell type is pwsh","Tyriar","2024-05-03T15:53:03Z","2024-05-03T16:30:35Z","2024-05-03T16:30:34Z","2024-05-03T16:30:34Z"
"microsoft/vscode",211963,"Fix escaping of characters in bash SI script","Tyriar","2024-05-03T16:17:55Z","2024-05-03T16:35:17Z","2024-05-03T16:21:40Z","2024-05-03T16:21:40Z"
"microsoft/vscode",211967,"Fix deserializing old variables format","roblourens","2024-05-03T16:47:22Z","2024-05-03T17:03:45Z","2024-05-03T16:53:54Z","2024-05-03T16:53:54Z"
"microsoft/vscode",211968,"Update version for recovery","lramos15","2024-05-03T16:47:36Z","2024-05-04T00:43:03Z","2024-05-04T00:43:02Z","2024-05-04T00:43:02Z"
"microsoft/vscode",211973,"task part of #211878","meganrogge","2024-05-03T17:43:37Z","2024-05-07T20:04:19Z","2024-05-03T17:46:32Z","2024-05-07T20:04:18Z"
"microsoft/vscode",211975,"fix unsafe type assertions","andreamah","2024-05-03T18:55:10Z","2024-05-03T20:27:31Z","2024-05-03T19:17:10Z","2024-05-03T19:17:10Z"
"microsoft/vscode",211978,"Move registering env contributed auth providers to the service","TylerLeonhardt","2024-05-03T19:14:10Z","2024-05-03T20:01:02Z","2024-05-03T19:17:24Z","2024-05-03T19:17:24Z"
"microsoft/vscode",211982,"put word wrap styling on parent container","amunger","2024-05-03T21:06:20Z","2024-05-03T22:27:36Z","2024-05-03T22:27:35Z","2024-05-03T22:27:35Z"
"microsoft/vscode",211986,"skip saving the memento if thats where the info came from","amunger","2024-05-03T21:39:01Z","2024-05-03T22:13:47Z","2024-05-03T21:59:54Z","2024-05-03T21:59:54Z"
"microsoft/vscode",211990,"Fix chat agent hover for dynamic agents","roblourens","2024-05-03T22:04:26Z","2024-05-03T22:51:42Z","2024-05-03T22:23:32Z","2024-05-03T22:51:40Z"
"microsoft/vscode",211991,"finish fixing unsafe type assertions in search","andreamah","2024-05-03T22:29:41Z","2024-05-03T23:13:28Z","2024-05-03T23:13:16Z","2024-05-03T23:13:16Z"
"microsoft/vscode",211992,"Remove Eventing workaround","TylerLeonhardt","2024-05-03T22:39:26Z","2024-05-03T22:56:03Z","2024-05-03T22:51:32Z","2024-05-03T22:51:32Z"
"microsoft/vscode",211993,"Disable sending via CompletionCompleters for pwsh5","Tyriar","2024-05-03T22:40:27Z","2024-05-29T08:06:40Z","2024-05-03T22:41:27Z","2024-05-03T22:41:27Z"
"microsoft/vscode",211997,"instantiate status bar contribs with services scoped to the window","amunger","2024-05-03T23:04:33Z","2024-05-31T16:09:00Z","2024-05-31T15:53:47Z","2024-05-31T15:53:47Z"
"microsoft/vscode",211999,"Make codelenses work after switching from webview editor (fix #198309)","gjsjohnmurray","2024-05-03T23:10:17Z","2024-05-06T20:59:36Z","2024-05-06T19:50:31Z","2024-05-06T19:50:31Z"
"microsoft/vscode",212000,"Fix up chatParticipantAdditions check","roblourens","2024-05-03T23:25:34Z","2024-05-05T12:41:07Z","2024-05-05T12:41:06Z","2024-05-05T12:41:06Z"
"microsoft/vscode",212002,"Refactor `NotebookCellOutline` layers to remove `target` + breadcrumb fix","Yoyokrazy","2024-05-04T00:19:48Z","2024-06-12T16:56:35Z","2024-05-05T12:23:35Z","2024-05-05T12:23:35Z"
"microsoft/vscode",212068,"restore accidentially deleted `vscode.editorChat.start` command","jrieken","2024-05-06T06:53:43Z","2024-05-06T07:10:18Z","2024-05-06T07:09:01Z","2024-05-06T07:09:01Z"
"microsoft/vscode",212075,"observableValue: Emit change signal if value is unchanged, but a delta value was provided.","hediet","2024-05-06T07:57:10Z","2024-05-06T08:16:36Z","2024-05-06T08:16:35Z","2024-05-06T08:16:35Z"
